65.562447; 57.946230; -39.109810; 0; 1; 1; 1
67.718450; 63.424435; -39.220909; 0; 1; 1; 1
89.280850; -6.7465566; -48.085510; 0; 1; 1; 1
97.999550; -53.421768; -42.372311; 0; 1; 1; 1
113.290250; -1.500766; -46.764410; 0; 1; 1; 1
144.39049; -17.336166; -48.549210; 0; 1; 1; 1
86.004646; 23.646935; -44.757610; 0; 1; 1; 1
63.654449; 40.900635; -46.021511; 0; 1; 1; 1
67.897751; 37.240635; -44.516411; 0; 1; 1; 1
72.735350; 33.596535; -44.191410; 0; 1; 1; 1
107.150948; 5.299734; -41.701010; 0; 1; 1; 1
97.093750; 0.281634; -41.977211; 0; 1; 1; 1
90.811150; -0.194466; -44.744011; 0; 1; 1; 1
58.869751; 5.547434; -46.051811; 0; 1; 1; 1
59.306751; -59.087467; -42.896309; 0; 1; 1; 1
43.120150; 27.567330; -45.159611; 0; 1; 1; 1
52.298950; 27.977734; -43.096611; 0; 1; 1; 1
42.984348; 49.137234; -45.944111; 0; 1; 1; 1
57.334351; 45.899635; -45.274210; 0; 1; 1; 1
53.930649; 48.276535; -42.605511; 0; 1; 1; 1
49.027451; 51.721330; -45.149811; 0; 1; 1; 1
42.670551; 57.947735; -45.061810; 0; 1; 1; 1
49.122448; 61.918530; -43.481710; 0; 1; 1; 1
54.743248; 62.770830; -39.255510; 0; 1; 1; 1
126.962646; 73.179535; -40.926811; 0; 1; 1; 1
119.466550; 72.756935; -42.214111; 0; 1; 1; 1
149.770844; 51.765230; -41.605511; 0; 1; 1; 1
130.506040; 15.877730; -47.832710; 0; 1; 1; 1
145.799650; 34.077335; -44.07710; 0; 1; 1; 1
98.691948; -4.289166; -42.803110; 0; 1; 1; 1
71.551750; -13.813167; -45.389511; 0; 1; 1; 1
77.648849; -13.758266; -45.732910; 0; 1; 1; 1
105.362549; -29.876966; -47.543911; 0; 1; 1; 1
113.857350; -17.326967; -41.861309; 0; 1; 1; 1
114.697548; -23.040766; -43201511; 0; 1; 1; 1
139.18151; -25.669765; -44.623909; 0; 1; 1; 1
143.224045; -26.286766; -42.607811; 0; 1; 1; 1
12.506650; -58.818768; -43.684910; 0; 1; 1; 1
101.442551; -54.446766; -41.021709; 0; 1; 1; 1
96.338348; -54.168167; -42.661610; 0; 1; 1; 1
73.96848; -56.730865; -41.942509; 0; 1; 1; 1
-66.42654; 17.660671; -42.232834; 0; 1; 1; 1
61.034150; 13.207171; -40.086630; 0; 1; 1; 1
-26.389650; -60.663029; -47.629830; 0; 1; 1; 1
-32.795950; -56.352127; -40.675034; 0; 1; 1; 1
